Gün,Mağaza,Lokasyon,Kod,SatıcıÜrünAdı,ANAGRUP,ALTGRUP,URUNCESIDI,SatışMiktarı
25-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,13
26-12-2016,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
26-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
26-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
27-12-2016,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
27-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
28-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
28-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
29-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
29-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
30-12-2016,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
30-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
30-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
31-12-2016,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
31-12-2016,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,13
1-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
1-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
2-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
2-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
3-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,7
3-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
3-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
4-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
4-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
4-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
5-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
5-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
6-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
6-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
6-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,8
7-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
7-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
7-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
8-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,5
8-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
8-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,9
9-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
9-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
10-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
10-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
11-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
11-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
11-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
12-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
12-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
13-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
13-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
13-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
14-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
14-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
14-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
15-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
15-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
15-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
16-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
16-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
17-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
17-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
18-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
18-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
19-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
19-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
19-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
20-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
20-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
20-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
21-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
21-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
22-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
22-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
22-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
23-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
23-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
24-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
24-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
25-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
25-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
26-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
27-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
28-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,5
28-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
28-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
29-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
29-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
29-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
30-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
30-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
31-1-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
31-1-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
31-1-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
1-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
1-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
2-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
3-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
3-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
4-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
4-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
5-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,8
5-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,9
6-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
6-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
6-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
7-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
7-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,8
8-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
8-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
9-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
10-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
11-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
11-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,7
11-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
12-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
12-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,9
12-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
13-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
13-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
13-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
14-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
14-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
14-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,7
15-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
15-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
16-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
16-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
16-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
17-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
17-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
18-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
18-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
18-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
19-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
19-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
20-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
20-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
21-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
21-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
21-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
22-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,4
22-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
22-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
23-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
24-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
24-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
25-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
25-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
25-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
26-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
26-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
26-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
27-2-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
27-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
28-2-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
28-2-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
1-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
1-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
2-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,7
2-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
3-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
3-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,9
4-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,4
4-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
4-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
5-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
5-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,10
5-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
6-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
6-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
7-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
7-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
7-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
8-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
8-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
8-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
9-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
9-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
10-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
10-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
11-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
11-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
11-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
12-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,6
12-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,7
12-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,12
13-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
13-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
14-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
14-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
14-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
15-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
15-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
15-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
16-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
16-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
17-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
17-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
18-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
18-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
19-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
19-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
19-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,7
20-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
20-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
21-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
21-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
22-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
22-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
23-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
23-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
24-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
24-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
24-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
25-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
25-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
26-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
26-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
26-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,6
27-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,2
27-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
28-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
28-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
28-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
29-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
29-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
29-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
30-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
30-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
31-3-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
31-3-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
31-3-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
1-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
1-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
2-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
2-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
2-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,7
3-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,6
3-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
4-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,4
4-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
4-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,5
5-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
5-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
6-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
6-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
6-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
7-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
8-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,4
8-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
8-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,7
9-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,6
9-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,5
9-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
10-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
11-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
11-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
11-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
12-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
12-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,4
13-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,1
13-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,3
13-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,1
14-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,3
14-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,1
14-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,15
15-4-2017,Magaza_6,Halkalı,35000212,K,anagrup,alt-grup-1,cesit-1,7
15-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,2
15-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,3
16-4-2017,Magaza_6,Halkalı,31001045,L,anagrup1,alt-grup-2,cesit-2,4
16-4-2017,Magaza_6,Halkalı,35000313,M,anagrup1,alt-grup-3,cesit-2,2
27-5-2016,Magaza_8,Üsküdar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-6-2016,Magaza_8,Üsküdar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
13-8-2016,Magaza_8,Üsküdar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
19-8-2016,Magaza_8,Üsküdar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
